grupo,ids,n,baseline_sham,L_sham,R_sham,U_sham,impar_L_R,comun_LR_sham,R_uniform,L_uniform,residuo_cuatro,primer_impar_negativo_3muestras_ms,R_sham_entrada_L,R_sham_entrada_R
MDN|R,10763;11332,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
MNhm42|L,801933,1,-1.93e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
MNhm42|R,800474,1,1.576e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Nod5|L,11225,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.005110714502632163,-0.005110714502632163
OA-AL2i1|R,10072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
OA-AL2i3|R,10687,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
OA-AL2i4|L,10652,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
OA-ASM2|R,23850,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
OA-ASM3|L,13959,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
OA-VUMa1|M,10041;10110,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
OA-VUMa4|M,10799;11005,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
OA-VUMa8|M,10185,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PLP013|R,94846,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PLP019|R,11712,1,3.74e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PLP032|L,11877,1,-3.923e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PLP093|L,12557,1,1.927e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PLP208|R,11626,1,9.145e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PLP260|R,12577,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PLP301m|L,14003;14987,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PLP301m|R,14059;18494,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PPM1201|L,12644,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PPM1204|R,21231,1,1.137e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PPM1205|L,519947,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PPM1205|R,12858,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS010|L,520388,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS010|R,12278,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS018_b|R,44739,1,-6.301e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS019|L,16938;523945,2,2.239e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS019|R,14429;519841,2,-4.4925e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS020|L,82376,1,1.11046e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS022|L,78389;525803,2,0.011778033790437684,-0.011778033790437684,-0.011778033790437684,-0.011778033790437684,0.0,-0.011778033790437684,0.0,0.0,0.011778033790437684,315,-0.011778033790437684,0.0
PS025|L,88257,1,3.59e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS025|R,91824,1,-1.9703e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS027|L,17395,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS027|R,14004,1,-1.27e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS031|L,25498,1,4.027e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS031|R,71260,1,-5.825e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS033_a|L,521541,1,1.754e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS033_a|R,28111,1,-1.507e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS033_b|R,123287,1,-1.91e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS034|L,31434;50482;121404,3,1.24258e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS034|R,31365;514545;580417,3,-5.556e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS038|R,137463;518320,2,-3.725e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS041|R,17587,1,-1.586e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS042|L,20594,1,1.606e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS047_a|L,12355,1,4.04e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS048_b|L,14056,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS070|L,78362,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS074|L,534559,1,-2.105e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS074|R,68944,1,3.266e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS090|L,14458;521147,2,-1.41767e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS090|R,12876;14580,2,1.87957e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS108|R,541572,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS118|L,54837,1,-1.98e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS118|R,22345,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS124|L,10207,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS124|R,533529,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS137|L,13837;531928,2,-2.32497e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS137|R,13165;524150,2,2.39054e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS183|L,516502,1,2.7663e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS183|R,15078,1,-2.22883e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS186|L,531861,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS187|R,13504,1,1.176e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS191|L,117667,1,-3.4e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS191|R,35146,1,1.2006e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS192|R,60111;106331,2,7.48e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS193|L,140266,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS193|R,44272,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS194|L,273942,1,-4.284e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS194|R,65480;138816,2,3.923e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS196_a|L,10603,1,-1.497e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS197|L,526298,1,-1.52e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS231|L,60980,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS231|R,14681,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS232|L,13084,1,-9.007e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS232|R,12830,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS233|L,12273;15563,2,2.206e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS233|R,13778;516565,2,1.73e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS234|L,521023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS234|R,555855,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS239|R,14810;518443,2,-1.7026e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS307|L,10454,1,-1.192e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS307|R,11672,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS311|R,13717,1,1.27e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS320|L,521537,1,-1.62e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS322|L,11441,1,2.27196e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS322|R,530155,1,-2.5285e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS324|L,70654,1,1.734e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PS349|R,10383,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP019|L,15068,1,1.59e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP034|R,17008;18028;525497,3,3.101e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP114|L,10594,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP114|R,11526,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP138|L,10483,1,-1.6526e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP149|L,31124;530938,2,3.24e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP149|R,12508,1,-1.497e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP200m_a|R,20251,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP200m_b|L,17288,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP200m_b|R,18378,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP201m_c|R,22373,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP201m_d|R,17711,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP204m|L,19649;74500;513029,3,1.5963e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP204m|R,15724;15907,2,-1.0415e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP206m|L,521764,1,3.59e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP206m|R,26952,1,-8.305e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP211m_a|L,14418,1,2.806e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP211m_b|R,13975,1,-1.453e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP211m_c|R,13651,1,1.996e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP217m|L,517098,1,-2.767e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP217m|R,14338,1,-2.05e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Pleural remotor/abductor MN|R,800290,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SAD007|R,34285;127962;148631,3,-1.1156e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SCL001m|L,520144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SCL001m|R,15620;19704;525537,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SIP004|L,512845,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SIP004|R,14937,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SIP024|R,21792,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SIP108m|L,15777,1,4.076e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SIP108m|R,15384;17349,2,-1.5785e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SIP115m|R,13811,1,1.47e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SIP119m|L,22606,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SIP135m|L,23028;26003,2,7.505e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SIP135m|R,26539,1,-2.8e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SMP110|L,29527,1,1.6e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SMP147|R,11032,1,-1.635e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SMP184|L,18617,1,-4.837e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SMP184|R,12633,1,1.105e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SMP543|R,10798,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SNpp19|L,807171,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
SNpp45|L,804317;804460;804975;806918;809024;819326;828976;904779;908177;909393;1110706007,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Sternal anterior rotator MN|L,801548;832490,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Sternal anterior rotator MN|R,800316,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Sternal posterior rotator MN|L,818399,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
TmY14|L,18984,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES005|R,13327,1,-1.8977e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES007|L,519877,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES007|R,513163,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES010|R,13425,1,1.84e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES011|R,15361,1,-2.016e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES041|L,10109,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.00019673605457809924,-0.00019673605457809924
VES049|R,517841,1,3.824e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES051|L,63004;529573,2,-2.0587e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES051|R,25054;86571,2,5.03433e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES052|L,41961;515859,2,-2.4111e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES052|R,526218;547554,2,5.10637e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES053|L,532942,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES053|R,513058,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES057|R,16099,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES070|L,13598,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES070|R,13183,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES071|L,519982,1,-2.82517e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES071|R,14493,1,2.5926e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES072|L,14123,1,-3.5233e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES072|R,14191,1,4.2825e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES073|L,15614,1,-2.12715e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES073|R,532947,1,1.61456e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES076|L,522976,1,4.17e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES077|L,18046,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES077|R,58254,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES078|L,516369,1,-1.0347e-319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES078|R,532946,1,9.386e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES087|L,512118;529571,2,5.9767e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES087|R,13289;13501,2,-8.712e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES093_b|L,87855,1,1.48e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES106|L,61474,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
VES206m|R,17900,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
WED011|R,523600,1,-1.443e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
WED020_b|R,32161,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
WED069|L,12594,1,5.1674e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
WED069|R,13464,1,-8.9347e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
WED072|L,15718,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
WED072|R,23544;523436;555907,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
WED157|L,52024,1,5.98e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
WED203|L,10371,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
WED203|R,10691,1,3.122e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
aIPg1|L,15464,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
aIPg1|R,15990;16577;16804;17805,4,-5.746e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
aIPg2|R,17128,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
aSP22|L,10090,1,5.504e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
i1 MN|R,800637,1,1.57e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
mAL_m1|L,512824,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
pC1_10a|L,18276,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
pC1_10c|R,17702,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
pC1_15c|L,18934,1,-1.7826e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
pC1_15c|R,29388,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
pC1_16a|R,23952,1,-5.563e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
pC1_17a|L,70815,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
pC1_17a|R,22818,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
pC1_2c|L,22093,1,2.006e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
pC1_9a|L,555488,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
vMS17|L,802289,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
vMS17|R,800972,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PVLP201m_c|L,94366,1,5.6307115247092716e-132,-2.7085694069862385e-140,-9.324086680320163e-140,-1.838302980467096e-140,3.307758636666962e-140,-6.016328046110098e-140,-7.485783699853066e-140,-8.702664265191426e-141,1.0194353106839306e-139,,-9.324086679715756e-140,0.0
GNG498|L,15836,1,1.7640680725587717e-69,-4.256725424401531e-78,-3.0288402007398298e-77,-2.8149497380267767e-78,1.3015838291498384e-77,-1.7272563728635313e-77,-2.747345226937152e-77,-1.4417756863747544e-78,3.173017769377305e-77,,0.0,3.0288402001668623e-77
VES059|L,15937,1,9.615162596557776e-67,-2.8153249488932227e-75,-1.644108197010398e-74,-1.8973719113174771e-75,6.812878510605378e-75,-9.62820347118458e-75,-1.4543710058786502e-74,-9.179530375757455e-76,1.7359035007679725e-74,,-1.6441081980675651e-74,0.0
MBON27|R,515034,1,1.840971410342866e-66,-4.801263101479661e-75,-3.1564300306832042e-74,-3.202986964128631e-75,1.338151860267619e-74,-1.8182781693192576e-74,-2.836131334270341e-74,-1.5982761373510302e-75,3.3162576444183073e-74,,-3.15643003010452e-74,0.0
SMP554|R,511820,1,7.244300173584104e-66,-2.4375228537838136e-74,-1.2330054118183913e-73,-1.655886243657129e-74,4.946265632200049e-74,-7.38378848266488e-74,-1.0674167874526782e-73,-7.816366101266848e-75,1.3111690728310597e-73,,0.0,1.2330054126030396e-73
LAL186|L,19720,1,1.7298745756884847e-64,-6.025926735793699e-73,-2.9399868703824315e-72,-4.098841027162777e-73,1.168697098401531e-72,-1.7712897703088105e-72,-2.5301027676661536e-72,-1.9270857086309216e-73,3.132695441245524e-72,,-2.9399868665874384e-72,0.0
LAL030_b|L,48301;67789;116555,3,2.3203048773625316e-64,-5.791680773207152e-73,-3.981569606581396e-72,-3.845410743804362e-73,1.7012007646303405e-72,-2.2803688408863633e-72,-3.59702853220096e-72,-1.946270029402789e-73,4.176196609521675e-72,,-3.9815696002946924e-72,0.0
CL335|L,14880,1,1.9432735066588404e-63,-7.466757723548007e-72,-3.285858709658236e-71,-5.089569782384907e-72,1.2695914686517176e-71,-2.016267241049106e-71,-2.7769017314197456e-71,-2.3771879411631003e-72,3.5235775037745464e-71,,-3.28585870776556e-71,0.0
AVLP712m|L,521783,1,1.887990863720653e-62,-7.741289497712482e-71,-3.178407225421741e-70,-5.277352909642052e-71,1.2021391378252464e-70,-1.9762680858555656e-70,-2.6506719344575354e-70,-2.4639365880704297e-71,3.424800884228784e-70,,1.2713628902537095e-69,1.589203612817137e-69
LAL073|L,521527,1,4.151419303424649e-62,-1.723613115704046e-70,-6.982128512223359e-70,-1.1748963577870332e-70,2.6292576982596564e-70,-4.3528708178890306e-70,-5.807232154436325e-70,-5.487167579170129e-71,7.530845270140372e-70,,0.0,6.982128507744135e-70
PS018_b|L,70595,1,6.306107094135989e-62,-2.275237884752161e-70,-1.069978393113518e-69,-1.549181613347109e-70,4.2122730231915095e-70,-6.487510905625784e-70,-9.15060231778807e-70,-7.26056271405052e-71,1.1425840202540232e-69,,-1.069978392223221e-69,0.0
LAL081|L,14040,1,0.00011677887705145579,-0.00011677887705145579,-0.00011677887705145579,-0.00011677887705145579,1.4837400944756953e-69,-0.00011677887705145579,-3.1996418301233146e-69,-2.3216164117192445e-70,0.00011677887705145579,,-0.0001167788770514558,0.0
CRE013|L,512662,1,2.5469530321814178e-61,-9.411689547161791e-70,-4.316184844694116e-69,-6.411672055389031e-70,1.6875079449889685e-69,-2.628676897820454e-69,-3.675017639155213e-69,-3.00001749177276e-70,4.616186593871392e-69,,0.0,4.3161848422189527e-69
CB2117|L,73921;91220,2,8.824095760481448e-61,-3.417295790877845e-69,-1.491337884345526e-68,-2.32949144278647e-69,5.748041526288707e-69,-9.165337327632902e-69,-1.258388740066879e-68,-1.0878043480913752e-69,1.6001183191546634e-68,,-1.4913378844298416e-68,0.0
LAL204|L,532751,1,1.259332546040979e-60,-4.1352856895815017e-69,-2.145457801313618e-68,-2.806240765526266e-69,8.659646161777339e-69,-1.2794931865179928e-68,-1.8648337247609913e-68,-1.3290449240552355e-69,2.2783622937191416e-68,,-2.1454578004144314e-68,0.0
VES005|L,521191,1,1.3919077583139118e-60,-4.810166241936317e-69,-2.3664316494838477e-68,-3.2709880576696597e-69,9.42707512645108e-69,-1.423724136600673e-68,-2.039332843716882e-68,-1.5391781842666574e-69,2.5203494679105132e-68,,-2.366431650487781e-68,0.0
